Author,OA_ID,unique_affiliation_count,all_china,some_china,some_usa,all_countries,affiliation_display_name_2026,affiliation_id_2026,affiliation_country_2026,affiliation_display_name_2025,affiliation_id_2025,affiliation_country_2025,affiliation_display_name_2024,affiliation_id_2024,affiliation_country_2024,affiliation_display_name_2023,affiliation_id_2023,affiliation_country_2023,affiliation_display_name_2022,affiliation_id_2022,affiliation_country_2022,affiliation_display_name_2021,affiliation_id_2021,affiliation_country_2021,affiliation_display_name_2020,affiliation_id_2020,affiliation_country_2020,affiliation_display_name_2019,affiliation_id_2019,affiliation_country_2019,affiliation_display_name_2018,affiliation_id_2018,affiliation_country_2018,affiliation_display_name_2017,affiliation_id_2017,affiliation_country_2017,affiliation_display_name_2016,affiliation_id_2016,affiliation_country_2016,affiliation_display_name_2015,affiliation_id_2015,affiliation_country_2015,affiliation_display_name_2014,affiliation_id_2014,affiliation_country_2014,affiliation_display_name_2013,affiliation_id_2013,affiliation_country_2013,affiliation_display_name_2012,affiliation_id_2012,affiliation_country_2012,affiliation_display_name_2011,affiliation_id_2011,affiliation_country_2011,affiliation_display_name_2010,affiliation_id_2010,affiliation_country_2010,affiliation_display_name_2009,affiliation_id_2009,affiliation_country_2009,affiliation_display_name_2008,affiliation_id_2008,affiliation_country_2008,affiliation_display_name_2007,affiliation_id_2007,affiliation_country_2007,affiliation_display_name_2006,affiliation_id_2006,affiliation_country_2006,affiliation_display_name_2005,affiliation_id_2005,affiliation_country_2005,affiliation_display_name_2004,affiliation_id_2004,affiliation_country_2004,affiliation_display_name_2003,affiliation_id_2003,affiliation_country_2003,affiliation_display_name_2002,affiliation_id_2002,affiliation_country_2002,affiliation_display_name_2001,affiliation_id_2001,affiliation_country_2001,affiliation_display_name_2000,affiliation_id_2000,affiliation_country_2000,affiliation_display_name_1999,affiliation_id_1999,affiliation_country_1999,affiliation_display_name_1998,affiliation_id_1998,affiliation_country_1998,affiliation_display_name_1997,affiliation_id_1997,affiliation_country_1997,affiliation_display_name_1996,affiliation_id_1996,affiliation_country_1996,affiliation_display_name_1995,affiliation_id_1995,affiliation_country_1995,affiliation_display_name_1994,affiliation_id_1994,affiliation_country_1994,affiliation_display_name_1993,affiliation_id_1993,affiliation_country_1993,affiliation_display_name_1992,affiliation_id_1992,affiliation_country_1992,affiliation_display_name_1991,affiliation_id_1991,affiliation_country_1991,affiliation_display_name_1990,affiliation_id_1990,affiliation_country_1990,affiliation_display_name_1989,affiliation_id_1989,affiliation_country_1989,affiliation_display_name_1988,affiliation_id_1988,affiliation_country_1988,affiliation_display_name_1987,affiliation_id_1987,affiliation_country_1987,affiliation_display_name_1986,affiliation_id_1986,affiliation_country_1986,affiliation_display_name_1985,affiliation_id_1985,affiliation_country_1985,affiliation_display_name_1984,affiliation_id_1984,affiliation_country_1984,affiliation_display_name_1983,affiliation_id_1983,affiliation_country_1983,affiliation_display_name_1982,affiliation_id_1982,affiliation_country_1982,affiliation_display_name_1979,affiliation_id_1979,affiliation_country_1979,affiliation_display_name_1976,affiliation_id_1976,affiliation_country_1976,affiliation_display_name_1962,affiliation_id_1962,affiliation_country_1962,affiliation_display_name_1959,affiliation_id_1959,affiliation_country_1959,affiliation_display_name_1944,affiliation_id_1944,affiliation_country_1944,affiliation_display_name_1936,affiliation_id_1936,affiliation_country_1936,affiliation_display_name_1923,affiliation_id_1923,affiliation_country_1923
Percy Liang,A5025255782,3,False,False,True,United States,,,,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,"University of California, Berkeley",https://openalex.org/I95457486,United States,"University of California, Berkeley",https://openalex.org/I95457486,United States,"University of California, Berkeley",https://openalex.org/I95457486,United States,"University of California, Berkeley",https://openalex.org/I95457486,United States,"University of California, Berkeley",https://openalex.org/I95457486,United States,"University of California, Berkeley",https://openalex.org/I95457486,United States,Massachusetts Institute of Technology,https://openalex.org/I63966007,United States,Massachusetts Institute of Technology,https://openalex.org/I63966007,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Kairouz,A5099137347,1,False,False,True,United States,,,,Google (United States),https://openalex.org/I1291425158,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Sunehag,A5046100176,7,False,False,True,Australia; Canada; Sweden; United Kingdom; United States,,,,,,,,,,DeepMind (United Kingdom),https://openalex.org/I4210090411,United Kingdom,DeepMind (United Kingdom),https://openalex.org/I4210090411,United Kingdom,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,DeepMind (United Kingdom),https://openalex.org/I4210090411,United Kingdom,DeepMind (United Kingdom),https://openalex.org/I4210090411,United Kingdom,Polytechnique Montréal,https://openalex.org/I45683168,Canada,,,,Google (United Kingdom),https://openalex.org/I4210113297,United Kingdom,Australian National University,https://openalex.org/I118347636,Australia,Australian National University,https://openalex.org/I118347636,Australia,Data61,https://openalex.org/I42894916,Australia,Australian National University,https://openalex.org/I118347636,Australia,Data61,https://openalex.org/I42894916,Australia,Data61,https://openalex.org/I42894916,Australia,Data61,https://openalex.org/I42894916,Australia,,,,Data61,https://openalex.org/I42894916,Australia,,,,Uppsala University,https://openalex.org/I123387679,Sweden,Uppsala University,https://openalex.org/I123387679,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qin Yin,A5101888648,9,True,True,False,China,Affiliated Hospital of Youjiang Medical University for Nationalities,https://openalex.org/I4210130692,China,Nanjing Medical University,https://openalex.org/I83519826,China,Zhejiang Academy of Forestry,https://openalex.org/I4210166194,China,Nanjing University,https://openalex.org/I881766915,China,Nanjing Drum Tower Hospital,https://openalex.org/I4210111013,China,Nanjing Drum Tower Hospital,https://openalex.org/I4210111013,China,Nanjing Drum Tower Hospital,https://openalex.org/I4210111013,China,Nanjing Drum Tower Hospital,https://openalex.org/I4210111013,China,,,,Shanghai Jiao Tong University,https://openalex.org/I183067930,China,,,,,,,Nanjing University,https://openalex.org/I881766915,China,Zunyi Medical University,https://openalex.org/I182386381,China,Nanjing University,https://openalex.org/I881766915,China,Fujian Medical University,https://openalex.org/I129708740,China,,,,Air Force Medical University,https://openalex.org/I9916479,China,,,,Nanjing University,https://openalex.org/I881766915,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quoc V. Le,A5088551093,9,False,False,True,Australia; Germany; Israel; Portugal; South Korea; United States,,,,Sungkyunkwan University,https://openalex.org/I848706,South Korea,Google (United States),https://openalex.org/I1291425158,United States,Stanford University,https://openalex.org/I97018004,United States,Instituto Pedro Nunes,https://openalex.org/I4402554021,Portugal,Brain (Germany),https://openalex.org/I4210113520,Germany,Brain (Germany),https://openalex.org/I4210113520,Germany,Brain (Germany),https://openalex.org/I4210113520,Germany,New York University,https://openalex.org/I57206974,United States,Academic College of Tel Aviv-Yafo,https://openalex.org/I4210141777,Israel,Tel Aviv University,https://openalex.org/I16391192,Israel,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Data61,https://openalex.org/I42894916,Australia,Data61,https://openalex.org/I42894916,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajkumar Vasudeva Raju,A5072064524,2,False,False,True,United States,,,,,,,Google (United States),https://openalex.org/I1291425158,United States,,,,,,,,,,,,,,,,,,,,,,Rice University,https://openalex.org/I74775410,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakesh Ghiya,A5002817835,2,False,False,True,Canada; United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McGill University,https://openalex.org/I5023651,Canada,Mission College,https://openalex.org/I4210128612,United States,,,,,,,McGill University,https://openalex.org/I5023651,Canada,,,,McGill University,https://openalex.org/I5023651,Canada,,,,McGill University,https://openalex.org/I5023651,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakesh Shivanna,A5080937560,3,False,False,True,India; United States,,,,,,,,,,,,,,,,,,,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,,,,,,,,,,Indian Institute of Science Education and Research Thiruvananthapuram,https://openalex.org/I50557253,India,Indian Institute of Science Bangalore,https://openalex.org/I59270414,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raphael Hoffmann,A5060819264,3,False,False,True,Brazil; United States,,,,,,,,,,,,,,,,University of Washington,https://openalex.org/I201448701,United States,,,,,,,,,,,,,,,,Universidade Federal do Espírito Santo,https://openalex.org/I51235708,Brazil,,,,University of Washington,https://openalex.org/I201448701,United States,University of Washington,https://openalex.org/I201448701,United States,University of Washington,https://openalex.org/I201448701,United States,University of Washington,https://openalex.org/I201448701,United States,University of Washington,https://openalex.org/I201448701,United States,Seattle University,https://openalex.org/I58610484,United States,University of Washington,https://openalex.org/I201448701,United States,,,,University of Washington,https://openalex.org/I201448701,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raphaël Koster,A5082942104,5,False,False,False,France; United Kingdom,,,,Google (United Kingdom),https://openalex.org/I4210113297,United Kingdom,BP (France),https://openalex.org/I4210135021,France,Google (United Kingdom),https://openalex.org/I4210113297,United Kingdom,Google DeepMind (United Kingdom),https://openalex.org/I4210090411,United Kingdom,Google (United Kingdom),https://openalex.org/I4210113297,United Kingdom,University College London,https://openalex.org/I45129253,United Kingdom,University College London,https://openalex.org/I45129253,United Kingdom,University College London,https://openalex.org/I45129253,United Kingdom,University College London,https://openalex.org/I45129253,United Kingdom,University College London,https://openalex.org/I45129253,United Kingdom,University College London,https://openalex.org/I45129253,United Kingdom,,,,,,,University College London,https://openalex.org/I45129253,United Kingdom,,,,,,,Ministère de l'Économie et des Finances,https://openalex.org/I4210141421,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravin Kumar,A5029766994,2,False,False,False,India; Nepal,,,,Institute of Engineering,https://openalex.org/I4210129773,Nepal,Institute of Engineering,https://openalex.org/I4210129773,Nepal,Guru Nanak Eye Centre,https://openalex.org/I4210093565,India,,,,Institute of Engineering,https://openalex.org/I4210129773,Nepal,Institute of Engineering,https://openalex.org/I4210129773,Nepal,Institute of Engineering,https://openalex.org/I4210129773,Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renjie Wu,A5067062697,1,True,True,False,China,,,,,,,,,,,,,,,,,,,,,,China Agricultural University,https://openalex.org/I52158045,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rohan Anil,A5104083306,2,False,False,True,Germany; United States,,,,,,,,,,,,,Brain (Germany),https://openalex.org/I4210113520,Germany,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,,,,Google (United States),https://openalex.org/I1291425158,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roopali Vij,A5114389191,0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Mullins,A5060942165,1,False,False,True,United States,,,,,,,,,,Clemson University,https://openalex.org/I8078737,United States,Clemson University,https://openalex.org/I8078737,United States,,,,,,,Clemson University,https://openalex.org/I8078737,United States,Clemson University,https://openalex.org/I8078737,United States,Clemson University,https://openalex.org/I8078737,United States,Clemson University,https://openalex.org/I8078737,United States,Clemson University,https://openalex.org/I8078737,United States,Clemson University,https://openalex.org/I8078737,United States,,,,Clemson University,https://openalex.org/I8078737,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sahil Dua,A5005885438,0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Meher Karthik Duddu,A5000713013,0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandeep Mariserla,A5119748842,0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanil Jain,A5068218873,1,False,False,False,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jaypee Institute of Information Technology,https://openalex.org/I154970844,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanmi Koyejo,A5091266570,2,False,False,True,United States,,,,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,University of Illinois Urbana-Champaign,https://openalex.org/I157725225,United States,University of Illinois Urbana-Champaign,https://openalex.org/I157725225,United States,University of Illinois Urbana-Champaign,https://openalex.org/I157725225,United States,University of Illinois Urbana-Champaign,https://openalex.org/I157725225,United States,,,,,,,University of Illinois Urbana-Champaign,https://openalex.org/I157725225,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago Ontañón,A5038686010,6,False,False,True,Spain; Sri Lanka; United States,,,,,,,Drexel University,https://openalex.org/I72816309,United States,Drexel University,https://openalex.org/I72816309,United States,Drexel University,https://openalex.org/I72816309,United States,Carnegie Mellon University,https://openalex.org/I74973139,United States,Drexel University,https://openalex.org/I72816309,United States,Drexel University,https://openalex.org/I72816309,United States,Drexel University,https://openalex.org/I72816309,United States,Drexel University,https://openalex.org/I72816309,United States,Drexel University,https://openalex.org/I72816309,United States,Drexel University,https://openalex.org/I72816309,United States,Drexel University,https://openalex.org/I72816309,United States,Drexel University,https://openalex.org/I72816309,United States,Drexel University,https://openalex.org/I72816309,United States,Artificial Intelligence Research Institute,https://openalex.org/I4210131846,Spain,National Research Council,https://openalex.org/I4210134243,Sri Lanka,Georgia Institute of Technology,https://openalex.org/I130701444,United States,Georgia Institute of Technology,https://openalex.org/I130701444,United States,Georgia Institute of Technology,https://openalex.org/I130701444,United States,Universitat de Barcelona,https://openalex.org/I71999127,Spain,Artificial Intelligence Research Institute,https://openalex.org/I4210131846,Spain,Artificial Intelligence Research Institute,https://openalex.org/I4210131846,Spain,Artificial Intelligence Research Institute,https://openalex.org/I4210131846,Spain,Artificial Intelligence Research Institute,https://openalex.org/I4210131846,Spain,Artificial Intelligence Research Institute,https://openalex.org/I4210131846,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Smoot,A5120056013,0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Setareh Ariafar,A5120056010,0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seth Neel,A5115087480,1,False,False,True,United States,,,,University of Pennsylvania,https://openalex.org/I79576946,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahrokh Shahi,A5006702404,2,False,False,True,Iran; United States,,,,,,,,,,,,,Georgia Institute of Technology,https://openalex.org/I130701444,United States,Georgia Institute of Technology,https://openalex.org/I130701444,United States,Georgia Institute of Technology,https://openalex.org/I130701444,United States,,,,,,,,,,,,,University of Tehran,https://openalex.org/I23946033,Iran,,,,University of Tehran,https://openalex.org/I23946033,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanfeng Zhang,A5045569652,12,False,True,True,China; Hong Kong; United States,,,,University of Hong Kong,https://openalex.org/I889458895,Hong Kong,Beihang University,https://openalex.org/I82880672,China,Zhejiang University of Technology,https://openalex.org/I55712492,China,Huazhong University of Science and Technology,https://openalex.org/I47720641,China,Wuhan Asia Heart Hospital,https://openalex.org/I4210126156,China,First Affiliated Hospital of Zhengzhou University,https://openalex.org/I4210156804,China,Huazhong University of Science and Technology,https://openalex.org/I47720641,China,Huazhong University of Science and Technology,https://openalex.org/I47720641,China,Google (United States),https://openalex.org/I1291425158,United States,Zhengzhou University,https://openalex.org/I38877650,China,Tsinghua University,https://openalex.org/I99065089,China,Tsinghua University,https://openalex.org/I99065089,China,Wuhan Puai Hospital,https://openalex.org/I4210093544,China,,,,Zhengzhou University,https://openalex.org/I38877650,China,Zhejiang University of Technology,https://openalex.org/I55712492,China,Beijing Municipal Engineering Design and Research Institute (China),https://openalex.org/I4210144889,China,Beijing Municipal Engineering Design and Research Institute (China),https://openalex.org/I4210144889,China,,,,Dalian University,https://openalex.org/I4210092944,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheng‐Xiang Qiu,A5089738575,15,False,True,True,China; Germany; Turkey; United States; Vietnam,South China Botanical Garden,https://openalex.org/I4210120696,China,South China University of Technology,https://openalex.org/I90610280,China,Zhejiang University,https://openalex.org/I76130692,China,Robert Bosch (Germany),https://openalex.org/I889804353,Germany,Robert Bosch (Germany),https://openalex.org/I889804353,Germany,Robert Bosch (Germany),https://openalex.org/I889804353,Germany,South China Botanical Garden,https://openalex.org/I4210120696,China,South China Botanical Garden,https://openalex.org/I4210120696,China,John Wiley & Sons (United States),https://openalex.org/I4210131007,United States,South China Botanical Garden,https://openalex.org/I4210120696,China,South China Botanical Garden,https://openalex.org/I4210120696,China,South China Botanical Garden,https://openalex.org/I4210120696,China,South China Botanical Garden,https://openalex.org/I4210120696,China,South China Botanical Garden,https://openalex.org/I4210120696,China,South China Botanical Garden,https://openalex.org/I4210120696,China,South China Botanical Garden,https://openalex.org/I4210120696,China,South China Botanical Garden,https://openalex.org/I4210120696,China,South China Botanical Garden,https://openalex.org/I4210120696,China,Chinese Academy of Sciences,https://openalex.org/I19820366,China,University of Alabama,https://openalex.org/I17301866,United States,Washington University in St. Louis,https://openalex.org/I204465549,United States,Vanderbilt University Medical Center,https://openalex.org/I901861585,United States,University of Illinois Chicago,https://openalex.org/I39422238,United States,,,,Institute of Mathematics,https://openalex.org/I4210148301,Vietnam,University of Illinois Chicago,https://openalex.org/I39422238,United States,University of Illinois Chicago,https://openalex.org/I39422238,United States,Hunan Academy of Traditional Chinese Medicine,https://openalex.org/I4210122600,China,TÜBİTAK Marmara Research Center,https://openalex.org/I4210115083,Turkey,TÜBİTAK Marmara Research Center,https://openalex.org/I4210115083,Turkey,University of Illinois Chicago,https://openalex.org/I39422238,United States,,,,,,,National Institutes of Pharmaceutical Research and Development (China),https://openalex.org/I4210109619,China,,,,National Institutes of Pharmaceutical Research and Development (China),https://openalex.org/I4210109619,China,Kunming Institute of Botany,https://openalex.org/I13850615,China,Kunming Institute of Botany,https://openalex.org/I13850615,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shijie Zhang,A5100669780,14,False,True,True,China; United Kingdom; United States,,,,Dalian Minzu University,https://openalex.org/I61565387,China,Wuhan Institute of Technology,https://openalex.org/I91125648,China,Tianjin Medical University,https://openalex.org/I5740404,China,Tianjin Medical University,https://openalex.org/I5740404,China,China Institute of Water Resources and Hydropower Research,https://openalex.org/I4210092032,China,Peking University First Hospital,https://openalex.org/I4210130930,China,Tianjin Medical University,https://openalex.org/I5740404,China,Beijing University of Technology,https://openalex.org/I37796252,China,Bohai University,https://openalex.org/I97009856,China,Peking University,https://openalex.org/I20231570,China,,,,Collaborative Innovation Center of Quantum Matter,https://openalex.org/I4210127494,China,University of Science and Technology of China,https://openalex.org/I126520041,China,,,,Case Western Reserve University,https://openalex.org/I58956616,United States,,,,Zhejiang Science and Technology Information Institute,https://openalex.org/I4210119388,China,University College London,https://openalex.org/I45129253,United Kingdom,University College London,https://openalex.org/I45129253,United Kingdom,,,,Chinese Academy of Sciences,https://openalex.org/I19820366,China,Chinese Academy of Sciences,https://openalex.org/I19820366,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shuo Huang,A5025977715,16,False,True,True,Canada; China; Hong Kong; United States,Chinese University of Hong Kong,https://openalex.org/I177725633,Hong Kong,Huazhong University of Science and Technology,https://openalex.org/I47720641,China,University of Winnipeg,https://openalex.org/I872945872,Canada,Northwest A&F University,https://openalex.org/I89652312,China,Northwest A&F University,https://openalex.org/I89652312,China,First Hospital of Jilin University,https://openalex.org/I4210125137,China,China Agricultural University,https://openalex.org/I52158045,China,Northwest A&F University,https://openalex.org/I89652312,China,Northwest A&F University,https://openalex.org/I89652312,China,Northwest A&F University,https://openalex.org/I89652312,China,Xinqiao Hospital,https://openalex.org/I4210117763,China,Zhongnan Hospital of Wuhan University,https://openalex.org/I4210120234,China,Prince of Wales Hospital,https://openalex.org/I4210114914,China,XinHua Hospital,https://openalex.org/I2801518579,China,First Affiliated Hospital of Chinese PLA General Hospital,https://openalex.org/I4210132375,China,Tulane University,https://openalex.org/I114832834,United States,Chinese Academy of Medical Sciences & Peking Union Medical College,https://openalex.org/I200296433,China,University of Pittsburgh,https://openalex.org/I170201317,United States,,,,Second Hospital of Nanchang,https://openalex.org/I4210121544,China,San Francisco General Hospital,https://openalex.org/I1295908608,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siamak Shakeri,A5034084374,6,False,False,True,Canada; Germany; Saudi Arabia; United Kingdom; United States,,,,,,,Google (United States),https://openalex.org/I1291425158,United States,DeepMind (United Kingdom),https://openalex.org/I4210090411,United Kingdom,Saudi Heart Association,https://openalex.org/I4210103399,Saudi Arabia,Google (United States),https://openalex.org/I1291425158,United States,Jacobs Institute,https://openalex.org/I4210149000,United States,Amazon (Germany),https://openalex.org/I4210089985,Germany,Amazon (Germany),https://openalex.org/I4210089985,Germany,,,,,,,,,,,,,,,,,,,,,,McMaster University,https://openalex.org/I98251732,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Baumgartner,A5106425585,3,False,False,True,Germany; Switzerland; United States,,,,,,,University Hospital Regensburg,https://openalex.org/I3129555431,Germany,Google (United States),https://openalex.org/I1291425158,United States,,,,,,,Google (United States),https://openalex.org/I1291425158,United States,,,,Google (United States),https://openalex.org/I1291425158,United States,,,,,,,,,,,,,Axpo (Switzerland),https://openalex.org/I4210163805,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
